13105,大塚二丁目,1,28,http://gi.gsi.go.jp/jusho/13105/OTK-2/1/28,,139.732400603,35.717475589,2500
13105,大塚二丁目,1,29,http://gi.gsi.go.jp/jusho/13105/OTK-2/1/29,,139.732223703,35.717447442,2500
13105,大塚二丁目,1,30,http://gi.gsi.go.jp/jusho/13105/OTK-2/1/30,,139.732058417,35.717422753,2500
13105,大塚二丁目,1,31,http://gi.gsi.go.jp/jusho/13105/OTK-2/1/31,,139.731894189,35.717397633,2500
13105,大塚二丁目,1,32,http://gi.gsi.go.jp/jusho/13105/OTK-2/1/32,,139.731725731,35.717375953,2500
13105,大塚二丁目,1,33,http://gi.gsi.go.jp/jusho/13105/OTK-2/1/33,,139.731564681,35.717343514,2500
13105,大塚二丁目,1,34,http://gi.gsi.go.jp/jusho/13105/OTK-2/1/34,,139.731400975,35.717320978,2500
13105,大塚二丁目,1,35,http://gi.gsi.go.jp/jusho/13105/OTK-2/1/35,,139.731247839,35.717295436,2500
13105,大塚二丁目,1,36,http://gi.gsi.go.jp/jusho/13105/OTK-2/1/36,,139.731078861,35.717267294,2500
13105,大塚二丁目,1,37,http://gi.gsi.go.jp/jusho/13105/OTK-2/1/37,,139.730929950,35.717242617,2500
13105,大塚二丁目,2,1,http://gi.gsi.go.jp/jusho/13105/OTK-2/2/1,,139.730788322,35.717200931,25000
13105,大塚二丁目,2,2,http://gi.gsi.go.jp/jusho/13105/OTK-2/2/2,,139.730629653,35.717173153,25000
13105,大塚二丁目,2,3,http://gi.gsi.go.jp/jusho/13105/OTK-2/2/3,,139.730465233,35.717147147,2500
13105,大塚二丁目,2,4,http://gi.gsi.go.jp/jusho/13105/OTK-2/2/4,,139.730300814,35.717120992,2500
13105,大塚二丁目,2,5,http://gi.gsi.go.jp/jusho/13105/OTK-2/2/5,,139.730120314,35.717106461,2500
13105,大塚二丁目,3,1,http://gi.gsi.go.jp/jusho/13105/OTK-2/3/1,,139.729946569,35.717140986,25000
13105,大塚二丁目,3,2,http://gi.gsi.go.jp/jusho/13105/OTK-2/3/2,,139.729775169,35.717148378,2500
13105,大塚二丁目,3,3,http://gi.gsi.go.jp/jusho/13105/OTK-2/3/3,,139.729619586,35.717178178,2500
13105,大塚二丁目,3,4,http://gi.gsi.go.jp/jusho/13105/OTK-2/3/4,,139.729451850,35.717211200,2500
13105,大塚二丁目,3,5,http://gi.gsi.go.jp/jusho/13105/OTK-2/3/5,,139.729296794,35.717242292,2500
13105,大塚二丁目,3,6,http://gi.gsi.go.jp/jusho/13105/OTK-2/3/6,,139.729144922,35.717261114,2500
13105,大塚二丁目,3,7,http://gi.gsi.go.jp/jusho/13105/OTK-2/3/7,,139.729102044,35.717334517,2500
13105,大塚二丁目,3,8,http://gi.gsi.go.jp/jusho/13105/OTK-2/3/8,,139.729078636,35.717466297,2500
13105,大塚二丁目,3,9,http://gi.gsi.go.jp/jusho/13105/OTK-2/3/9,,139.729010072,35.717593517,2500
13105,大塚二丁目,3,10,http://gi.gsi.go.jp/jusho/13105/OTK-2/3/10,,139.728945211,35.717717942,2500
13105,大塚二丁目,3,11,http://gi.gsi.go.jp/jusho/13105/OTK-2/3/11,,139.728897769,35.717847333,2500
13105,大塚二丁目,3,12,http://gi.gsi.go.jp/jusho/13105/OTK-2/3/12,,139.728760075,35.717929483,2500
13105,大塚二丁目,3,13,http://gi.gsi.go.jp/jusho/13105/OTK-2/3/13,,139.728609744,35.717981469,2500
